ProductId,ProductName,PriceTableName,ListPrice,SalePrice,DESCR_TIPO_FAST,CODPROD,VLRUNIT
4146,PTH800 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3371,3371,Distribuição,4146,33.71
4434,SI 590 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4277,4277,Distribuição,4434,42.77
4469,TH225 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3777,3777,Distribuição,4469,37.77
4471,TH302,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8801,8801,Distribuição,4471,88.01
4847,GI08/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1374,1374,Distribuição,4847,13.74
4870,PSC73/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2100,2100,Distribuição,4870,21
5313,PSD515 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6024,6024,Distribuição,5313,60.24
5314,PSL352 - FILTRO BLIND. LUB.,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1668,1668,Distribuição,5314,16.68
5315,PSC706 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),12639,12639,Distribuição,5315,126.39
7624,PSA 237 FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4610,4610,Distribuição,7624,46.1
7627,GI 81/1 FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1888,1888,Distribuição,7627,18.88
7629,PC947 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2576,2576,Distribuição,7629,25.76
7631,PSC455 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3755,3755,Distribuição,7631,37.55
7632,PSC498/5 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8427,8427,Distribuição,7632,84.27
7634,PSC746,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3746,3746,Distribuição,7634,37.46
7635,PSC878 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),10181,10181,Distribuição,7635,101.81
7636,PSD260,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),11143,11143,Distribuição,7636,111.43
7637,PSD261,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),13862,13862,Distribuição,7637,138.62
7639,ACP006 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1762,1762,Distribuição,7639,17.62
7640,ACP007 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2103,2103,Distribuição,7640,21.03
7641,ACP009 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4146,4146,Distribuição,7641,41.46
7642,ACP106 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1505,1505,Distribuição,7642,15.05
7643,ACP122 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),667,667,Distribuição,7643,6.67
7644,ACP208 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2674,2674,Distribuição,7644,26.74
7645,ACP298 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1422,1422,Distribuição,7645,14.22
7646,ACP429 FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),976,976,Distribuição,7646,9.76
7647,ACP483 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4582,4582,Distribuição,7647,45.82
7649,ACP551 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1870,1870,Distribuição,7649,18.7
7650,ACP704 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3442,3442,Distribuição,7650,34.42
7652,ACP728 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3936,3936,Distribuição,7652,39.36
7653,ACP729 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1335,1335,Distribuição,7653,13.35
7654,ACP819 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1354,1354,Distribuição,7654,13.54
7655,ACP821 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2015,2015,Distribuição,7655,20.15
7656,ACP886 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1110,1110,Distribuição,7656,11.1
7658,ACP968 FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1177,1177,Distribuição,7658,11.77
7659,ACP971 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1217,1217,Distribuição,7659,12.17
7660,ACP976 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1328,1328,Distribuição,7660,13.28
7661,ACP977 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1359,1359,Distribuição,7661,13.59
7662,ACP978 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1588,1588,Distribuição,7662,15.88
7663,DSF0203 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),11226,11226,Distribuição,7663,112.26
7664,AR1017 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4521,4521,Distribuição,7664,45.21
7665,AR8113 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4839,4839,Distribuição,7665,48.39
7666,ARL1654 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2528,2528,Distribuição,7666,25.28
7667,ARL2331 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3061,3061,Distribuição,7667,30.61
7668,ARL2332 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4001,4001,Distribuição,7668,40.01
7671,ARL4145 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5510,5510,Distribuição,7671,55.1
7672,ARL5070 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3517,3517,Distribuição,7672,35.17
7673,ARL5140 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5016,5016,Distribuição,7673,50.16
7674,ARL9111 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4895,4895,Distribuição,7674,48.95
7675,ARL9112 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3347,3347,Distribuição,7675,33.47
7676,ARL9304 FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),14843,14843,Distribuição,7676,148.43
7677,ARM445/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),689,689,Distribuição,7677,6.89
7678,ARM448/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),733,733,Distribuição,7678,7.33
7679,ARM449/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),621,621,Distribuição,7679,6.21
7680,ARS1110 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3057,3057,Distribuição,7680,30.57
7681,ARS1184 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),27375,27375,Distribuição,7681,273.75
7682,ARS2626 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),11913,11913,Distribuição,7682,119.13
7683,ARS5196 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3909,3909,Distribuição,7683,39.09
7684,ARS5574 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),24816,24816,Distribuição,7684,248.16
7685,ARS8236 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6979,6979,Distribuição,7685,69.79
7686,ART8826 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3270,3270,Distribuição,7686,32.7
7687,ASR941 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8860,8860,Distribuição,7687,88.6
7688,PEL109 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1960,1960,Distribuição,7688,19.6
7689,PEL118 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2570,2570,Distribuição,7689,25.7
7690,PEL2005 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5113,5113,Distribuição,7690,51.13
7698,ACP306 FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2039,2039,Distribuição,7698,20.39
7724,C17308 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6410,6410,Distribuição,7724,64.1
7737,C21493 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),12431,12431,Distribuição,7737,124.31
7743,C2256 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),871,871,Distribuição,7743,8.71
7745,C2295/2 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1715,1715,Distribuição,7745,17.15
7749,C2295/5 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2072,2072,Distribuição,7749,20.72
7756,C24005 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3361,3361,Distribuição,7756,33.61
7763,C24650/1 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),21935,21935,Distribuição,7763,219.35
7776,C261100 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),33926,33926,Distribuição,7776,339.26
7789,C27003/1 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4026,4026,Distribuição,7789,40.26
7792,C2776 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4076,4076,Distribuição,7792,40.76
7795,C27844 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),10492,10492,Distribuição,7795,104.92
7813,C301622 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),27807,27807,Distribuição,7813,278.07
7816,C30850/2 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),18543,18543,Distribuição,7816,185.43
7819,C31003/1 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6116,6116,Distribuição,7819,61.16
7827,C32338/1 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5464,5464,Distribuição,7827,54.64
7829,C331460/1 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),28095,28095,Distribuição,7829,280.95
7836,C341500 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),41712,41712,Distribuição,7836,417.12
7846,C4151 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1660,1660,Distribuição,7846,16.6
7856,CF1651 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),12705,12705,Distribuição,7856,127.05
7868,H932/4 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2135,2135,Distribuição,7868,21.35
7880,HU718/1K - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1900,1900,Distribuição,7880,19
7885,HU816/2X - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1662,1662,Distribuição,7885,16.62
7896,PF420 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),10473,10473,Distribuição,7896,104.73
7898,PU723X - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5277,5277,Distribuição,7898,52.77
7902,TB1374/3X - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),18255,18255,Distribuição,7902,182.55
7904,W1170/7 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),15352,15352,Distribuição,7904,153.52
7905,W1323 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6075,6075,Distribuição,7905,60.75
7906,W6MULTI20 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1056,1056,Distribuição,7906,10.56
7907,W610 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1290,1290,Distribuição,7907,12.9
7910,W68/80 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2356,2356,Distribuição,7910,23.56
7912,W7MULTI18 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1024,1024,Distribuição,7912,10.24
7913,W7MULTI20 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1042,1042,Distribuição,7913,10.42
7914,W7MULTI3/4-S - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1134,1134,Distribuição,7914,11.34
7919,W712/43 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1475,1475,Distribuição,7919,14.75
7921,W712/83 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1967,1967,Distribuição,7921,19.67
7922,W713/16 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1594,1594,Distribuição,7922,15.94
7927,W719/5 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1488,1488,Distribuição,7927,14.88
7929,W75/2 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1571,1571,Distribuição,7929,15.71
7954,W940/18 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3583,3583,Distribuição,7954,35.83
7955,WK940/26 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),11257,11257,Distribuição,7955,112.57
7961,WK940/7 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5919,5919,Distribuição,7961,59.19
7962,WK947/2 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),9938,9938,Distribuição,7962,99.38
7963,WK950/13 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5237,5237,Distribuição,7963,52.37
7965,WK950/21 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7969,7969,Distribuição,7965,79.69
7966,WK950/22 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7904,7904,Distribuição,7966,79.04
7968,WP11102 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7061,7061,Distribuição,7968,70.61
7971,WP12121 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),31525,31525,Distribuição,7971,315.25
7972,WP12300 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),21154,21154,Distribuição,7972,211.54
7980,W950/8 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5811,5811,Distribuição,7980,58.11
7983,WK10002 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),9056,9056,Distribuição,7983,90.56
7985,WK1050/1 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6922,6922,Distribuição,7985,69.22
7989,WK1149 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),13427,13427,Distribuição,7989,134.27
7994,WK513 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1279,1279,Distribuição,7994,12.79
7995,WK58 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),994,994,Distribuição,7995,9.94
7999,WK612/7 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1283,1283,Distribuição,7999,12.83
8001,WK613/3 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1563,1563,Distribuição,8001,15.63
8002,WK613/4 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1729,1729,Distribuição,8002,17.29
8004,WK712/4 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2000,2000,Distribuição,8004,20
8006,WK730/4 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1877,1877,Distribuição,8006,18.77
8007,WK730/6 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1937,1937,Distribuição,8007,19.37
8011,WK842/13 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),9680,9680,Distribuição,8011,96.8
8013,WK842/18 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),17318,17318,Distribuição,8013,173.18
8018,WK920/1 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4576,4576,Distribuição,8018,45.76
8020,W9020 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2677,2677,Distribuição,8020,26.77
8021,W915/9 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1380,1380,Distribuição,8021,13.8
8023,W920 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2836,2836,Distribuição,8023,28.36
8024,W920/31 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1761,1761,Distribuição,8024,17.61
8026,W923/1 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2641,2641,Distribuição,8026,26.41
8032,W940/34 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3578,3578,Distribuição,8032,35.78
8641,WK940/12 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5255,5255,Distribuição,8641,52.55
8721,HU721/2X - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3260,3260,Distribuição,8721,32.6
8936,ARL1037 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4456,4456,Distribuição,8936,44.56
8995,GI03/7 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2164,2164,Distribuição,8995,21.64
9001,PSL545 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1539,1539,Distribuição,9001,15.39
9015,AP4650/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),12897,12897,Distribuição,9015,128.97
9016,ARL1039 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5117,5117,Distribuição,9016,51.17
9017,ARL1572 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4513,4513,Distribuição,9017,45.13
9019,ARL2341 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4857,4857,Distribuição,9019,48.57
9020,ARL2342 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4861,4861,Distribuição,9020,48.61
9021,ARL4155 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2850,2850,Distribuição,9021,28.5
9023,ARL5725 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3370,3370,Distribuição,9023,33.7
9024,ARL5816 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5612,5612,Distribuição,9024,56.12
9025,ARL5071 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3126,3126,Distribuição,9025,31.26
9026,ARL6073 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4298,4298,Distribuição,9026,42.98
9027,ARM422/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2079,2079,Distribuição,9027,20.79
9028,ARM427/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3965,3965,Distribuição,9028,39.65
9029,ARM438/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1574,1574,Distribuição,9029,15.74
9032,PEC3025 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),12167,12167,Distribuição,9032,121.67
9036,PEC3040 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6732,6732,Distribuição,9036,67.32
9037,PEH314 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1707,1707,Distribuição,9037,17.07
9039,PL240 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),860,860,Distribuição,9039,8.6
9044,PSC492 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),14734,14734,Distribuição,9044,147.34
9045,PSC666 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6602,6602,Distribuição,9045,66.02
9047,PSC877 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7687,7687,Distribuição,9047,76.87
9048,PEL677 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2618,2618,Distribuição,9048,26.18
9050,PEL720 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4188,4188,Distribuição,9050,41.88
9051,PEL721 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2820,2820,Distribuição,9051,28.2
9052,PEL723 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4914,4914,Distribuição,9052,49.14
9053,PEL724 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2834,2834,Distribuição,9053,28.34
9054,PEL725,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5766,5766,Distribuição,9054,57.66
9055,PSH086 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),22497,22497,Distribuição,9055,224.97
9057,PSC991 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4520,4520,Distribuição,9057,45.2
9058,PSD920/2 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7148,7148,Distribuição,9058,71.48
9059,PSD970 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7720,7720,Distribuição,9059,77.2
9060,PSD160 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),13122,13122,Distribuição,9060,131.22
9067,PSD980/1 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6516,6516,Distribuição,9067,65.16
9089,ARS2870 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3134,3134,Distribuição,9089,31.34
9090,ARL4149 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),5563,5563,Distribuição,9090,55.63
9260,ACP125 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),1780,1780,Distribuição,9260,17.8
9270,ARL1038 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3340,3340,Distribuição,9270,33.4
9272,ARL8824 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3543,3543,Distribuição,9272,35.43
9274,ARS5187 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),9332,9332,Distribuição,9274,93.32
9275,ARS9842 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),24522,24522,Distribuição,9275,245.22
9276,ART9614 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2213,2213,Distribuição,9276,22.13
9277,ART9615 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),4520,4520,Distribuição,9277,45.2
9364,WK962/13 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8471,8471,Distribuição,9364,84.71
9371,WK820/18 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),35035,35035,Distribuição,9371,350.35
9374,WK1060 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),7867,7867,Distribuição,9374,78.67
9376,WK1060/4 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8863,8863,Distribuição,9376,88.63
9381,W11102/18 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6825,6825,Distribuição,9381,68.25
9439,W950/26 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6039,6039,Distribuição,9439,60.39
9465,C281012 - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),16553,16553,Distribuição,9465,165.53
9489,PC951 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),3365,3365,Distribuição,9489,33.65
9492,PSL284 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),6915,6915,Distribuição,9492,69.15
9552,FCI 1274 - FILTRO,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),8725,8725,Distribuição,9552,87.25
9556,HU945/2X - MANN,TABELA PADRÃO SITE (NUTAB 1481 - TIPO PREÇO Distribuição),2930,2930,Distribuição,9556,29.3
